state,date,sector,supply
Selangor,2022-04-01,local,1131.8798537585674
Perak,2022-04-01,local,1095.9526771065914
Pulau Pinang,2022-04-01,local,1181.729245868621
Perlis,2022-04-01,local,855.2772577470801
Melaka,2022-04-01,local,1196.9714123461367
Sabah,2022-04-01,local,1077.5046966547418
Johor,2022-04-01,local,899.6372986406828
Kelantan,2022-05-01,local,1148.2204458168644
Negeri Sembilan,2022-05-01,local,916.0372221862223
Terengganu,2022-05-01,local,1023.2170612668137
Kedah,2022-05-01,local,891.4956032863784
Sarawak,2022-05-01,local,1020.966027350205
Pahang,2022-05-01,local,902.0230780908919
W.P. Labuan,2022-05-01,local,899.6931173639744
Selangor,2022-05-01,local,906.8828808457781
Perak,2022-05-01,local,906.4224674989186
Pulau Pinang,2022-05-01,local,1247.1308153573996
Perlis,2022-05-01,local,1261.7246290790913
Melaka,2022-05-01,local,1035.9163221657982
Sabah,2022-05-01,local,1046.4104196848407
Johor,2022-05-01,local,884.5337679901075
Kelantan,2022-06-01,local,1014.6310909314768
Negeri Sembilan,2022-06-01,local,979.6914501750517
Terengganu,2022-06-01,local,855.170530669426
Kedah,2022-06-01,local,993.730465230436
Sarawak,2022-06-01,local,1141.516043541644
Pahang,2022-06-01,local,1153.0357753647968
W.P. Labuan,2022-06-01,local,850.4783199522597
Selangor,2022-06-01,local,913.9377403554575
Perak,2022-06-01,local,897.015699195627
Pulau Pinang,2022-06-01,local,1222.9036747817106
Perlis,2022-06-01,local,1127.0871047593992
Melaka,2022-06-01,local,1173.2786521664243
Sabah,2022-06-01,local,1032.0272701626157
Johor,2022-06-01,local,1193.7053771615201
Kelantan,2022-07-01,local,1039.4040052770506
Negeri Sembilan,2022-07-01,local,1148.5326196840015
Terengganu,2022-07-01,local,1105.8383359398642
Kedah,2022-07-01,local,1139.9607087164445
Sarawak,2022-07-01,local,1247.211806701534
Pahang,2022-07-01,local,1171.1823021493778
W.P. Labuan,2022-07-01,local,1044.5879037630666
Selangor,2022-07-01,local,860.9366660677126
Perak,2022-07-01,local,1117.4687338044635
Pulau Pinang,2022-07-01,local,1179.388629498829
Perlis,2022-07-01,local,1228.9964059819633
Melaka,2022-07-01,local,890.1454782921237
Sabah,2022-07-01,local,1246.712714348143
Johor,2022-07-01,local,877.0589111971768
Kelantan,2022-08-01,local,869.0649610535405
Negeri Sembilan,2022-08-01,local,919.4413521220026
Terengganu,2022-08-01,local,1227.634134922611
Kedah,2022-08-01,local,1158.7603833812193
Sarawak,2022-08-01,local,911.8115958222427
Pahang,2022-08-01,local,1032.8558901298793
W.P. Labuan,2022-08-01,local,927.1678080901214
Selangor,2022-08-01,local,1019.504739589053
Perak,2022-08-01,local,1277.6847436449787
Pulau Pinang,2022-08-01,local,1268.4237191547898
Perlis,2022-08-01,local,994.0899727805198
Melaka,2022-08-01,local,1092.8737750459218
Sabah,2022-08-01,local,1271.23611012875
Johor,2022-08-01,local,1045.3295431268737
Kelantan,2022-09-01,local,908.9496697052838
Negeri Sembilan,2022-09-01,local,816.9953244580748
Terengganu,2022-09-01,local,1180.6930947204883
Kedah,2022-09-01,local,1167.5507217283282
Sarawak,2022-09-01,local,922.5425122648888
Pahang,2022-09-01,local,1142.1634155899549
W.P. Labuan,2022-09-01,local,822.4876430535281
Selangor,2022-09-01,local,934.9457270971259
Perak,2022-09-01,local,1035.0540032666026
Pulau Pinang,2022-09-01,local,1181.8849376568805
Perlis,2022-09-01,local,829.2466612889608
Melaka,2022-09-01,local,1101.7608792622523
Sabah,2022-09-01,local,1143.8740497541717
Johor,2022-09-01,local,1077.6823682651807
Kelantan,2022-10-01,local,937.1832614431
Negeri Sembilan,2022-10-01,local,1105.0969345073918
Terengganu,2022-10-01,local,856.5135599940081
Kedah,2022-10-01,local,832.6127828433139
Sarawak,2022-10-01,local,928.3602970749197
Pahang,2022-10-01,local,962.002238016198
W.P. Labuan,2022-10-01,local,1207.9747080264747
Selangor,2022-10-01,local,1189.1411821873833
Perak,2022-10-01,local,1046.6472884883726
Pulau Pinang,2022-10-01,local,1072.2651242226498
Perlis,2022-10-01,local,1097.4113602395166
Melaka,2022-10-01,local,1172.0061165300224
Sabah,2022-10-01,local,990.7871154068048
Johor,2022-10-01,local,978.5404413706308
Kelantan,2022-11-01,local,1163.6228056539624
Negeri Sembilan,2022-11-01,local,814.6484095359688
Terengganu,2022-11-01,local,951.3816733653337
Kedah,2022-11-01,local,829.5047809992531
Sarawak,2022-11-01,local,869.4714432989858
Pahang,2022-11-01,local,1049.473508860573
W.P. Labuan,2022-11-01,local,1154.8651691561847
Selangor,2022-11-01,local,878.5766144623699
Perak,2022-11-01,local,963.0783691730752
Pulau Pinang,2022-11-01,local,930.9888674310766
Perlis,2022-11-01,local,991.0135563382254
Melaka,2022-11-01,local,1083.0335500936076
Sabah,2022-11-01,local,1063.8339278232456
Johor,2022-11-01,local,1035.0180956148442
Kelantan,2022-12-01,local,1000.5053928596072
Negeri Sembilan,2022-12-01,local,1048.7808222106846
Terengganu,2022-12-01,local,1042.0929561388994
Kedah,2022-12-01,local,1172.8483610769354
Sarawak,2022-12-01,local,1042.1902469568297
Pahang,2022-12-01,local,1098.8221862740043
W.P. Labuan,2022-12-01,local,829.8177882461464
Selangor,2022-12-01,local,1134.9334832417596
Perak,2022-12-01,local,1041.6507886701295
Pulau Pinang,2022-12-01,local,1021.8682557054655
Perlis,2022-12-01,local,1118.7418156383374
Melaka,2022-12-01,local,1196.3113422442168
Sabah,2022-12-01,local,853.2882982048633
Johor,2022-12-01,local,984.2152675020054
Kelantan,2023-01-01,local,1045.5047480550415
Negeri Sembilan,2023-01-01,local,839.3453997717677
Terengganu,2023-01-01,local,1022.1071433510609
Kedah,2023-01-01,local,964.5532309428619
Sarawak,2023-01-01,local,990.6447301630768
Pahang,2023-01-01,local,982.832017601582
W.P. Labuan,2023-01-01,local,1205.0694647320804
Selangor,2023-01-01,local,827.6216053918895
Perak,2023-01-01,local,885.783130161426
Pulau Pinang,2023-01-01,local,972.10615953888
Perlis,2023-01-01,local,935.2892588965788
Melaka,2023-01-01,local,910.0856903969557
Sabah,2023-01-01,local,1109.1064322292443
Johor,2023-01-01,local,891.8350330116535
Kelantan,2023-02-01,local,904.0071850888268
Negeri Sembilan,2023-02-01,local,820.1725563872992
Terengganu,2023-02-01,local,899.2683264225728
Kedah,2023-02-01,local,960.0390602537523
Sarawak,2023-02-01,local,797.5624013898661
Pahang,2023-02-01,local,1099.9666424764691
W.P. Labuan,2023-02-01,local,790.7290754676283
Selangor,2023-02-01,local,1112.9720159984806
Perak,2023-02-01,local,1104.984522403893
Pulau Pinang,2023-02-01,local,846.3558910916387
Perlis,2023-02-01,local,1068.980013966452
Melaka,2023-02-01,local,931.4031276657003
Sabah,2023-02-01,local,815.9773103144399
Johor,2023-02-01,local,889.560547924162
Kelantan,2023-03-01,local,1112.1782271315099
Negeri Sembilan,2023-03-01,local,939.411696183068
Terengganu,2023-03-01,local,1276.312009183213
Kedah,2023-03-01,local,938.1718745894816
Sarawak,2023-03-01,local,1127.206135942144
Pahang,2023-03-01,local,1064.4706896138512
W.P. Labuan,2023-03-01,local,1017.4469911498209
Selangor,2023-03-01,local,1033.2721570966644
Perak,2023-03-01,local,1112.707284998196
Pulau Pinang,2023-03-01,local,1012.9592695925402
Perlis,2023-03-01,local,1171.414420943772
Melaka,2023-03-01,local,1179.989799296923
Sabah,2023-03-01,local,870.1970365582403
Johor,2023-03-01,local,1244.940783915601
Kelantan,2023-04-01,local,853.8961440281938
Negeri Sembilan,2023-04-01,local,1111.1129122659736
Terengganu,2023-04-01,local,882.0642016284581
Kedah,2023-04-01,local,1213.014683872262
Sarawak,2023-04-01,local,1211.9145688102208
Pahang,2023-04-01,local,921.238900768151
W.P. Labuan,2023-04-01,local,1012.8763222895565
Selangor,2023-04-01,local,1043.1269931765517
Perak,2023-04-01,local,1036.3856506293862
Pulau Pinang,2023-04-01,local,944.9696154368294
Perlis,2023-04-01,local,1168.753163822147
Melaka,2023-04-01,local,888.228778680663
Sabah,2023-04-01,local,1135.6696890719345
Johor,2023-04-01,local,1204.961310833431
Kelantan,2023-05-01,local,1227.616461130935
Negeri Sembilan,2023-05-01,local,906.5210014759804
Terengganu,2023-05-01,local,1000.7029387366968
Kedah,2023-05-01,local,1070.2903276967957
Sarawak,2023-05-01,local,1064.4379676631715
Pahang,2023-05-01,local,1305.20713983527
W.P. Labuan,2023-05-01,local,1210.99793613024
Selangor,2023-05-01,local,1063.511047005172
Perak,2023-05-01,local,1114.4958411898133
Pulau Pinang,2023-05-01,local,1026.3417333037357
Perlis,2023-05-01,local,996.4975475650164
Melaka,2023-05-01,local,1330.0331613211802
Sabah,2023-05-01,local,1147.2697873820782
Johor,2023-05-01,local,1342.4506284233328
Kelantan,2023-06-01,local,934.9142851166927
Negeri Sembilan,2023-06-01,local,1275.659944775738
Terengganu,2023-06-01,local,1274.7626030311892
Kedah,2023-06-01,local,1271.3585426170177
Sarawak,2023-06-01,local,1121.1115924605508
Pahang,2023-06-01,local,1092.0318889557757
W.P. Labuan,2023-06-01,local,1199.7756842863062
Selangor,2023-06-01,local,1183.6414553105146
Perak,2023-06-01,local,930.6133797661217
Pulau Pinang,2023-06-01,local,904.1776022954874
Perlis,2023-06-01,local,1254.327905823976
Melaka,2023-06-01,local,971.958691072962
Sabah,2023-06-01,local,1178.4993191159963
Johor,2023-06-01,local,986.837856952755
Kelantan,2023-07-01,local,937.2889374105572
Negeri Sembilan,2023-07-01,local,1024.6414280523556
Terengganu,2023-07-01,local,1097.1994987818161
Kedah,2023-07-01,local,965.841840285276
Sarawak,2023-07-01,local,919.005863836716
Pahang,2023-07-01,local,955.6074700060727
W.P. Labuan,2023-07-01,local,1016.6283980707294
Selangor,2023-07-01,local,959.4409357363369
Perak,2023-07-01,local,1086.9961733884393
Pulau Pinang,2023-07-01,local,1166.4542607363453
Perlis,2023-07-01,local,946.3300854787788
Melaka,2023-07-01,local,1153.545755861241
Sabah,2023-07-01,local,1208.3839652153758
Johor,2023-07-01,local,1212.6231986420853
Kelantan,2023-08-01,local,1075.026160618714
Negeri Sembilan,2023-08-01,local,1049.6542200833087
Terengganu,2023-08-01,local,1028.5213155391154
Kedah,2023-08-01,local,955.4699798792076
Sarawak,2023-08-01,local,955.789048485899
Pahang,2023-08-01,local,1029.5479192173373
W.P. Labuan,2023-08-01,local,932.8764179892592
Selangor,2023-08-01,local,1105.1625556815886
Perak,2023-08-01,local,1065.6857425168012
Pulau Pinang,2023-08-01,local,1150.6386356950002
Perlis,2023-08-01,local,1104.5074950586193
Melaka,2023-08-01,local,1291.7944512584727
Sabah,2023-08-01,local,1048.7511668499876
Johor,2023-08-01,local,960.3640079175631
Kelantan,2023-09-01,local,1013.2573117909542
Negeri Sembilan,2023-09-01,local,1231.868244932432
Terengganu,2023-09-01,local,1147.7001830173792
Kedah,2023-09-01,local,1179.110971510927
Sarawak,2023-09-01,local,864.7160110906472
Pahang,2023-09-01,local,1123.5157530744502
W.P. Labuan,2023-09-01,local,1221.9919833578144
Selangor,2023-09-01,local,1182.1735250138681
Perak,2023-09-01,local,1058.7661497407532
Pulau Pinang,2023-09-01,local,1028.1415543253243
Perlis,2023-09-01,local,927.1791742502834
Melaka,2023-09-01,local,1161.469806856883
Sabah,2023-09-01,local,1117.98113917309
Johor,2023-09-01,local,1153.9647192145233
Kelantan,2023-10-01,local,1187.8678754467815
Negeri Sembilan,2023-10-01,local,1013.9944431817348
Terengganu,2023-10-01,local,1269.2766214815795
Kedah,2023-10-01,local,1139.8212911338908
Sarawak,2023-10-01,local,956.7046617311474
Pahang,2023-10-01,local,1230.1987484762344
W.P. Labuan,2023-10-01,local,1327.5249488308173
Selangor,2023-10-01,local,948.9928958298248
Perak,2023-10-01,local,1279.0878087709273
Pulau Pinang,2023-10-01,local,1044.6599670297358
Perlis,2023-10-01,local,1204.0374504769661
Melaka,2023-10-01,local,1258.621287507032
Sabah,2023-10-01,local,1194.7501227753683
Johor,2023-10-01,local,1134.6064639705123
Kelantan,2023-11-01,local,1144.6070182794213
Negeri Sembilan,2023-11-01,local,953.1749698144197
Terengganu,2023-11-01,local,1169.9013395650763
Kedah,2023-11-01,local,1032.632571727047
Sarawak,2023-11-01,local,1089.3053386720383
Pahang,2023-11-01,local,1057.0778105900304
W.P. Labuan,2023-11-01,local,1167.916937570355
Selangor,2023-11-01,local,895.0838077262811
Perak,2023-11-01,local,1095.1022729370684
Pulau Pinang,2023-11-01,local,973.4445012956282
Perlis,2023-11-01,local,1120.9118934410815
Melaka,2023-11-01,local,1121.3112947777984
Sabah,2023-11-01,local,1019.7775904973572
Johor,2023-11-01,local,854.8686047709584
Kelantan,2023-12-01,local,1266.3521013890872
Negeri Sembilan,2023-12-01,local,1225.3736539087831
Terengganu,2023-12-01,local,984.1673222457
Kedah,2023-12-01,local,907.8314209113694
Sarawak,2023-12-01,local,1118.3446635767675
Pahang,2023-12-01,local,868.2748776672893
W.P. Labuan,2023-12-01,local,1270.6289491292687
Selangor,2023-12-01,local,1142.8564048049063
Perak,2023-12-01,local,1235.4950125034175
Pulau Pinang,2023-12-01,local,928.1721427756672
Perlis,2023-12-01,local,1179.58813432308
Melaka,2023-12-01,local,1182.1306378747067
Sabah,2023-12-01,local,1255.5716083481373
Johor,2023-12-01,local,999.5997284757548
Kelantan,2024-01-01,local,1220.4583774847792
Negeri Sembilan,2024-01-01,local,1075.5831260985428
Terengganu,2024-01-01,local,908.9262336302746
Kedah,2024-01-01,local,1171.4546047951026
Sarawak,2024-01-01,local,1051.703279012241
Pahang,2024-01-01,local,1064.5143222888128
W.P. Labuan,2024-01-01,local,1129.3769085124268
Selangor,2024-01-01,local,1195.0805720185238
Perak,2024-01-01,local,1033.2491101028356
Pulau Pinang,2024-01-01,local,1128.9331147888283
Perlis,2024-01-01,local,1061.8890818415646
Melaka,2024-01-01,local,1038.1202675381016
Sabah,2024-01-01,local,985.7663119201246
Johor,2024-01-01,local,1091.6592370372016
Kelantan,2024-02-01,local,880.503311720838
Negeri Sembilan,2024-02-01,local,860.5236026560507
Terengganu,2024-02-01,local,1224.6204589025112
Kedah,2024-02-01,local,1000.4543826865256
Sarawak,2024-02-01,local,919.9852601686375
Pahang,2024-02-01,local,1002.1349707086388
W.P. Labuan,2024-02-01,local,950.4664631120497
Selangor,2024-02-01,local,1187.6295060760417
Perak,2024-02-01,local,840.3422750309735
Pulau Pinang,2024-02-01,local,1172.1387326807155
Perlis,2024-02-01,local,1216.5201150982664
Melaka,2024-02-01,local,1028.0700662324562
Sabah,2024-02-01,local,917.5744067734852
Johor,2024-02-01,local,1158.8911365064812
Kelantan,2024-03-01,local,1238.6403294048266
Negeri Sembilan,2024-03-01,local,1279.8850697290443
Terengganu,2024-03-01,local,1162.5045539677724
Kedah,2024-03-01,local,1350.0681107483329
Sarawak,2024-03-01,local,1268.0298776239956
Pahang,2024-03-01,local,1109.5435827007448
W.P. Labuan,2024-03-01,local,1319.5179185415586
Selangor,2024-03-01,local,1367.3929011440125
Perak,2024-03-01,local,1364.9307561778435
Pulau Pinang,2024-03-01,local,1040.5243248129061
Perlis,2024-03-01,local,1060.67292072244
Melaka,2024-03-01,local,1135.637797945046
Sabah,2024-03-01,local,1300.886288955185
Johor,2024-03-01,local,1221.3787934624352
Kelantan,2024-04-01,local,888.7711926925133
Negeri Sembilan,2024-04-01,local,1294.0064493413624
Terengganu,2024-04-01,local,1169.4752284432855
Kedah,2024-04-01,local,949.6543566649123
Sarawak,2024-04-01,local,1070.9881094991078
Pahang,2024-04-01,local,1269.5586515358914
W.P. Labuan,2024-04-01,local,968.1649174816195
Selangor,2024-04-01,local,971.0752256634576
Perak,2024-04-01,local,1009.3484357911326
Pulau Pinang,2024-04-01,local,1184.1296269214122
Perlis,2024-04-01,local,1189.6276062595812
Melaka,2024-04-01,local,899.6996015249728
Sabah,2024-04-01,local,1316.6030814746487
Johor,2024-04-01,local,933.6013712438626
Kelantan,2024-05-01,local,1357.6001341820718
Negeri Sembilan,2024-05-01,local,982.375758243306
Terengganu,2024-05-01,local,1208.6883190703354
Kedah,2024-05-01,local,1255.2518013823615
Sarawak,2024-05-01,local,950.985439394044
Pahang,2024-05-01,local,1300.9381180260484
W.P. Labuan,2024-05-01,local,1030.4332458267704
Selangor,2024-05-01,local,1392.0692973820856
Perak,2024-05-01,local,1023.6524395826357
Pulau Pinang,2024-05-01,local,1227.247596743526
Perlis,2024-05-01,local,1205.7585093945574
Melaka,2024-05-01,local,1342.8086358650003
Sabah,2024-05-01,local,1211.5212038259017
Johor,2024-05-01,local,1187.5549745972994
Kelantan,2024-06-01,local,1091.6020249288201
Negeri Sembilan,2024-06-01,local,904.8938236634729
Terengganu,2024-06-01,local,1279.6297393295258
Kedah,2024-06-01,local,1294.834886097922
Sarawak,2024-06-01,local,1064.7091087707104
Pahang,2024-06-01,local,1270.9912536074473
W.P. Labuan,2024-06-01,local,980.1394419826553
Selangor,2024-06-01,local,1289.6465446667876
Perak,2024-06-01,local,1129.266028233702
Pulau Pinang,2024-06-01,local,1169.9794262773196
Perlis,2024-06-01,local,893.2966373854171
Melaka,2024-06-01,local,1200.9377967031191
Sabah,2024-06-01,local,897.5119373405814
Johor,2024-06-01,local,1266.3101799062467
Kelantan,2018-01-01,local_public,1011.5054748201818
Negeri Sembilan,2018-01-01,local_public,827.8800779573659
Terengganu,2018-01-01,local_public,870.5210729629005
Kedah,2018-01-01,local_public,1100.3409326745314
Sarawak,2018-01-01,local_public,1012.3823173411879
Pahang,2018-01-01,local_public,1008.2375727269457
W.P. Labuan,2018-01-01,local_public,806.4026650207687
Selangor,2018-01-01,local_public,1033.579832859542
Perak,2018-01-01,local_public,1017.9908692641743
Pulau Pinang,2018-01-01,local_public,806.6537975815653
Perlis,2018-01-01,local_public,812.2114278678561
Melaka,2018-01-01,local_public,950.8005060763171
Sabah,2018-01-01,local_public,907.2923945811048
Johor,2018-01-01,local_public,959.5291495946724
Kelantan,2018-02-01,local_public,916.5318225260955
Negeri Sembilan,2018-02-01,local_public,731.3248897411737
Terengganu,2018-02-01,local_public,876.1119066817417
Kedah,2018-02-01,local_public,838.8713534434847
Sarawak,2018-02-01,local_public,700.1979101751292
Pahang,2018-02-01,local_public,834.8864150800675
W.P. Labuan,2018-02-01,local_public,712.7487763097241
Selangor,2018-02-01,local_public,759.1782338026361
Perak,2018-02-01,local_public,946.6107416593268
