state,date,sector,consumption
Sabah,2022-09-01,local,976.0574043781436
Johor,2022-09-01,local,805.4764139677121
Kelantan,2022-10-01,local,1073.9787627248836
Negeri Sembilan,2022-10-01,local,1030.1520611145054
Terengganu,2022-10-01,local,993.6472129265671
Kedah,2022-10-01,local,760.039969850382
Sarawak,2022-10-01,local,1034.7457052849436
Pahang,2022-10-01,local,1032.4424023241793
W.P. Labuan,2022-10-01,local,766.3729198581278
Selangor,2022-10-01,local,931.6956818075624
Perak,2022-10-01,local,946.800556571862
Pulau Pinang,2022-10-01,local,1129.7285654901825
Perlis,2022-10-01,local,971.9051681845679
Melaka,2022-10-01,local,1045.8041694611395
Sabah,2022-10-01,local,970.8539780294083
Johor,2022-10-01,local,900.7197736156504
Kelantan,2022-11-01,local,918.6740574396721
Negeri Sembilan,2022-11-01,local,874.3602610781805
Terengganu,2022-11-01,local,1093.8341611998255
Kedah,2022-11-01,local,922.289585323221
Sarawak,2022-11-01,local,753.205508323265
Pahang,2022-11-01,local,1000.7126627633208
W.P. Labuan,2022-11-01,local,950.5719894127519
Selangor,2022-11-01,local,917.2545526113487
Perak,2022-11-01,local,776.8353071485403
Pulau Pinang,2022-11-01,local,1090.8056204608283
Perlis,2022-11-01,local,860.5467763665757
Melaka,2022-11-01,local,754.5954416907459
Sabah,2022-11-01,local,970.3884413506444
Johor,2022-11-01,local,1012.1234258528111
Kelantan,2022-12-01,local,838.0762167436143
Negeri Sembilan,2022-12-01,local,840.5878236914537
Terengganu,2022-12-01,local,1008.7247293977534
Kedah,2022-12-01,local,1034.028169867357
Sarawak,2022-12-01,local,845.1209282666647
Pahang,2022-12-01,local,910.0736641376191
W.P. Labuan,2022-12-01,local,800.2218948718618
Selangor,2022-12-01,local,830.5706853346842
Perak,2022-12-01,local,899.1715963768266
Pulau Pinang,2022-12-01,local,972.5691175728986
Perlis,2022-12-01,local,809.5363954806172
Melaka,2022-12-01,local,1041.0296001286033
Sabah,2022-12-01,local,1111.7167879242438
Johor,2022-12-01,local,899.9399288186265
Kelantan,2023-01-01,local,953.8260221538508
Negeri Sembilan,2023-01-01,local,1026.568697118437
Terengganu,2023-01-01,local,1069.4945616076798
Kedah,2023-01-01,local,1073.9916564415635
Sarawak,2023-01-01,local,813.1944611017262
Pahang,2023-01-01,local,947.8753446723944
W.P. Labuan,2023-01-01,local,1099.5104134668106
Selangor,2023-01-01,local,946.6484302439464
Perak,2023-01-01,local,1022.9636558017879
Pulau Pinang,2023-01-01,local,892.0438038851814
Perlis,2023-01-01,local,1013.9687270902529
Melaka,2023-01-01,local,1046.8559261556647
Sabah,2023-01-01,local,840.3742681853945
Johor,2023-01-01,local,968.3076947440176
Kelantan,2023-02-01,local,941.2844780942384
Negeri Sembilan,2023-02-01,local,853.0420503818136
Terengganu,2023-02-01,local,1054.5134023584812
Kedah,2023-02-01,local,1056.0088941595243
Sarawak,2023-02-01,local,907.0242381545985
Pahang,2023-02-01,local,968.932697452932
W.P. Labuan,2023-02-01,local,1019.2498305070742
Selangor,2023-02-01,local,801.9126192802097
Perak,2023-02-01,local,888.5334977290363
Pulau Pinang,2023-02-01,local,814.3252500830639
Perlis,2023-02-01,local,757.8968423543424
Melaka,2023-02-01,local,784.6700086112872
Sabah,2023-02-01,local,997.3397118973303
Johor,2023-02-01,local,956.968450795544
Kelantan,2023-03-01,local,873.5476492169423
Negeri Sembilan,2023-03-01,local,1095.087515622507
Terengganu,2023-03-01,local,863.1077498367805
Kedah,2023-03-01,local,1036.2451935280042
Sarawak,2023-03-01,local,1115.4980952300434
Pahang,2023-03-01,local,1077.3090127104222
W.P. Labuan,2023-03-01,local,1043.9337719020104
Selangor,2023-03-01,local,972.1743288669263
Perak,2023-03-01,local,815.6685217616824
Pulau Pinang,2023-03-01,local,932.3039269866734
Perlis,2023-03-01,local,1141.8152844272727
Melaka,2023-03-01,local,1102.6298717479035
Sabah,2023-03-01,local,796.6333690479099
Johor,2023-03-01,local,967.3804204898987
Kelantan,2023-04-01,local,1113.9810458385832
Negeri Sembilan,2023-04-01,local,1054.9695199829762
Terengganu,2023-04-01,local,1083.9250034524198
Kedah,2023-04-01,local,807.5894742494131
Sarawak,2023-04-01,local,862.519017230547
Pahang,2023-04-01,local,1090.8659650178506
W.P. Labuan,2023-04-01,local,1096.2282575860602
Selangor,2023-04-01,local,799.2407917211737
Perak,2023-04-01,local,891.70848411591
Pulau Pinang,2023-04-01,local,920.5562953258429
Perlis,2023-04-01,local,976.2910555677664
Melaka,2023-04-01,local,943.1083831463277
Sabah,2023-04-01,local,939.656309913603
Johor,2023-04-01,local,815.36031198078
Kelantan,2023-05-01,local,860.6611541124117
Negeri Sembilan,2023-05-01,local,1048.9571870339157
Terengganu,2023-05-01,local,861.7071690876354
Kedah,2023-05-01,local,1077.1641547468605
Sarawak,2023-05-01,local,912.1286848124431
Pahang,2023-05-01,local,862.1874401230228
W.P. Labuan,2023-05-01,local,921.0223947158925
Selangor,2023-05-01,local,986.8517942749722
Perak,2023-05-01,local,838.2404941989286
Pulau Pinang,2023-05-01,local,1102.0580755475676
Perlis,2023-05-01,local,838.893525734795
Melaka,2023-05-01,local,1132.5569836821583
Sabah,2023-05-01,local,1111.3903772443737
Johor,2023-05-01,local,1189.0548811320555
Kelantan,2023-06-01,local,910.7283454500674
Negeri Sembilan,2023-06-01,local,836.5176206727155
Terengganu,2023-06-01,local,896.1910987837148
Kedah,2023-06-01,local,917.435402510312
Sarawak,2023-06-01,local,908.2238081463448
Pahang,2023-06-01,local,1015.2532246958166
W.P. Labuan,2023-06-01,local,877.2457169776367
Selangor,2023-06-01,local,1011.8034766613802
Perak,2023-06-01,local,1168.148207099051
Pulau Pinang,2023-06-01,local,861.462418322129
Perlis,2023-06-01,local,797.3478850554811
Melaka,2023-06-01,local,887.0959574634205
Sabah,2023-06-01,local,956.0314645436935
Johor,2023-06-01,local,1010.7189494710466
Kelantan,2023-07-01,local,1116.7888104807562
Negeri Sembilan,2023-07-01,local,901.7662811569784
Terengganu,2023-07-01,local,1122.8496476778448
Kedah,2023-07-01,local,1018.1851946627428
Sarawak,2023-07-01,local,1184.069658893415
Pahang,2023-07-01,local,832.9731914439869
W.P. Labuan,2023-07-01,local,872.4190666984872
Selangor,2023-07-01,local,898.8483506467342
Perak,2023-07-01,local,1102.2567182294797
Pulau Pinang,2023-07-01,local,843.5388359571418
Perlis,2023-07-01,local,1008.2053419164505
Melaka,2023-07-01,local,811.364035019999
Sabah,2023-07-01,local,1145.6498962336213
Johor,2023-07-01,local,1130.1058358833182
Kelantan,2023-08-01,local,943.566062920068
Negeri Sembilan,2023-08-01,local,1039.6099173579814
Terengganu,2023-08-01,local,1093.8340756575624
Kedah,2023-08-01,local,1134.1194764913987
Sarawak,2023-08-01,local,977.833981099009
Pahang,2023-08-01,local,1134.5076289796498
W.P. Labuan,2023-08-01,local,965.1263843388444
Selangor,2023-08-01,local,1072.000656814325
Perak,2023-08-01,local,809.0437478664048
Pulau Pinang,2023-08-01,local,1109.4453538424925
Perlis,2023-08-01,local,1143.8754684996316
Melaka,2023-08-01,local,1120.288205833816
Sabah,2023-08-01,local,987.120230919578
Johor,2023-08-01,local,804.3218957411923
Kelantan,2023-09-01,local,1160.490166119229
Negeri Sembilan,2023-09-01,local,998.3099885879448
Terengganu,2023-09-01,local,831.0859286640058
Kedah,2023-09-01,local,894.7809365977541
Sarawak,2023-09-01,local,948.7288707213771
Pahang,2023-09-01,local,962.0938447768317
W.P. Labuan,2023-09-01,local,793.4977079739446
Selangor,2023-09-01,local,1113.128041409195
Perak,2023-09-01,local,1035.0683077536144
Pulau Pinang,2023-09-01,local,1119.3028096048079
Perlis,2023-09-01,local,867.8420584661152
Melaka,2023-09-01,local,850.5146254562889
Sabah,2023-09-01,local,837.4697085708012
Johor,2023-09-01,local,923.7835358343741
Kelantan,2023-10-01,local,816.0898137571276
Negeri Sembilan,2023-10-01,local,1021.0218216163078
Terengganu,2023-10-01,local,1083.2855052665152
Kedah,2023-10-01,local,1193.9286075531372
Sarawak,2023-10-01,local,985.5791968699654
Pahang,2023-10-01,local,1148.1990372860582
W.P. Labuan,2023-10-01,local,847.7773616679777
Selangor,2023-10-01,local,824.5048016683232
Perak,2023-10-01,local,838.6401862160662
Pulau Pinang,2023-10-01,local,1142.587058148611
Perlis,2023-10-01,local,1109.698660323079
Melaka,2023-10-01,local,1055.2698664859222
Sabah,2023-10-01,local,869.0969991013393
Johor,2023-10-01,local,929.8617545630657
Kelantan,2023-11-01,local,1043.4882986488724
Negeri Sembilan,2023-11-01,local,944.2557683810384
Terengganu,2023-11-01,local,805.9052784181687
Kedah,2023-11-01,local,882.2000728670433
Sarawak,2023-11-01,local,1167.4119219632414
Pahang,2023-11-01,local,1167.6478304060302
W.P. Labuan,2023-11-01,local,1043.590373404069
Selangor,2023-11-01,local,860.7852972891284
Perak,2023-11-01,local,1026.7635198229905
Pulau Pinang,2023-11-01,local,834.8222724303082
Perlis,2023-11-01,local,1107.538724939621
Melaka,2023-11-01,local,967.9511449740687
Sabah,2023-11-01,local,939.6018024454418
Johor,2023-11-01,local,1154.9934103218425
Kelantan,2023-12-01,local,879.5570574670502
Negeri Sembilan,2023-12-01,local,814.9388583794781
Terengganu,2023-12-01,local,824.7137133826722
Kedah,2023-12-01,local,1151.2665395551421
Sarawak,2023-12-01,local,1098.8880027730013
Pahang,2023-12-01,local,882.8742507448352
W.P. Labuan,2023-12-01,local,1013.6269402569046
Selangor,2023-12-01,local,1106.0564042761516
Perak,2023-12-01,local,1051.604784156395
Pulau Pinang,2023-12-01,local,1063.3931611842797
Perlis,2023-12-01,local,1140.8836966113595
Melaka,2023-12-01,local,1135.2622078569855
Sabah,2023-12-01,local,923.3542081067621
Johor,2023-12-01,local,1126.6026777801328
Kelantan,2024-01-01,local,993.3862493753627
Negeri Sembilan,2024-01-01,local,1085.0224429202397
Terengganu,2024-01-01,local,1035.3564268958282
Kedah,2024-01-01,local,1085.8963382561383
Sarawak,2024-01-01,local,993.8115860609529
Pahang,2024-01-01,local,1138.160937797872
W.P. Labuan,2024-01-01,local,1168.1304660140975
Selangor,2024-01-01,local,1130.8497971500753
Perak,2024-01-01,local,875.3123374620367
Pulau Pinang,2024-01-01,local,879.3234542013241
Perlis,2024-01-01,local,1010.1340820211616
Melaka,2024-01-01,local,1043.7597630350433
Sabah,2024-01-01,local,1160.1448633075206
Johor,2024-01-01,local,1142.4241808923164
Kelantan,2024-02-01,local,794.4409855419422
Negeri Sembilan,2024-02-01,local,1120.0110278596403
Terengganu,2024-02-01,local,903.1189149760683
Kedah,2024-02-01,local,943.1963776834097
Sarawak,2024-02-01,local,1165.3713406389572
Pahang,2024-02-01,local,1120.388438943988
W.P. Labuan,2024-02-01,local,800.9058234405704
Selangor,2024-02-01,local,797.474848108792
Perak,2024-02-01,local,823.1562860683771
Pulau Pinang,2024-02-01,local,868.4554810974963
Perlis,2024-02-01,local,917.3164994290689
Melaka,2024-02-01,local,1162.705294494188
Sabah,2024-02-01,local,805.8294518379615
Johor,2024-02-01,local,1072.3679640397959
Kelantan,2024-03-01,local,1163.5851483056506
Negeri Sembilan,2024-03-01,local,975.4559752810893
Terengganu,2024-03-01,local,881.2890479561074
Kedah,2024-03-01,local,947.7800110775647
Sarawak,2024-03-01,local,1104.1822813870035
Pahang,2024-03-01,local,1178.0927144068442
W.P. Labuan,2024-03-01,local,985.4674934219158
Selangor,2024-03-01,local,1104.183391319448
Perak,2024-03-01,local,1225.2513582608658
Pulau Pinang,2024-03-01,local,959.3411470068073
Perlis,2024-03-01,local,853.25540030479
Melaka,2024-03-01,local,958.442251629204
Sabah,2024-03-01,local,1092.9449481699098
Johor,2024-03-01,local,852.3329093530626
Kelantan,2024-04-01,local,1074.7748224926406
Negeri Sembilan,2024-04-01,local,939.5859997982127
Terengganu,2024-04-01,local,1120.4972706303452
Kedah,2024-04-01,local,871.1983783709087
Sarawak,2024-04-01,local,991.8858123932374
Pahang,2024-04-01,local,904.6180621645776
W.P. Labuan,2024-04-01,local,853.799705559859
Selangor,2024-04-01,local,887.6314384015519
Perak,2024-04-01,local,825.4406817764761
Pulau Pinang,2024-04-01,local,1002.7271433968258
Perlis,2024-04-01,local,1166.7275026038637
Melaka,2024-04-01,local,968.9412272660203
Sabah,2024-04-01,local,1127.6241007856088
Johor,2024-04-01,local,976.7017360000216
Kelantan,2024-05-01,local,942.5476136624317
Negeri Sembilan,2024-05-01,local,1252.9837680929415
Terengganu,2024-05-01,local,1021.5093724360557
Kedah,2024-05-01,local,992.6927565529963
Sarawak,2024-05-01,local,1130.090877496584
Pahang,2024-05-01,local,942.9225049358499
W.P. Labuan,2024-05-01,local,1134.4083708708324
Selangor,2024-05-01,local,972.4515425757031
Perak,2024-05-01,local,1032.2572676050577
Pulau Pinang,2024-05-01,local,902.4775527943192
Perlis,2024-05-01,local,907.9257831408576
Melaka,2024-05-01,local,1159.5934316705345
Sabah,2024-05-01,local,904.6913114860236
Johor,2024-05-01,local,1161.3430649552406
Kelantan,2024-06-01,local,969.1306409840375
Negeri Sembilan,2024-06-01,local,903.303588854027
Terengganu,2024-06-01,local,824.5991064041748
Kedah,2024-06-01,local,1026.6063084651591
Sarawak,2024-06-01,local,853.3130452818589
Pahang,2024-06-01,local,1105.9884149643487
W.P. Labuan,2024-06-01,local,862.0982604725898
Selangor,2024-06-01,local,1118.7328170618182
Perak,2024-06-01,local,1097.898859802572
Pulau Pinang,2024-06-01,local,1099.3490227619072
Perlis,2024-06-01,local,1187.094213579575
Melaka,2024-06-01,local,1192.7817900434927
Sabah,2024-06-01,local,928.7997749898511
Johor,2024-06-01,local,1069.043221514848
Kelantan,2018-01-01,local_commercial,653.078941618539
Negeri Sembilan,2018-01-01,local_commercial,553.0401023587954
Terengganu,2018-01-01,local_commercial,715.5541518265545
Kedah,2018-01-01,local_commercial,554.4476830629085
Sarawak,2018-01-01,local_commercial,542.2694750722045
Pahang,2018-01-01,local_commercial,709.1887213439087
W.P. Labuan,2018-01-01,local_commercial,722.7681428948129
Selangor,2018-01-01,local_commercial,772.4358345698229
Perak,2018-01-01,local_commercial,701.8270627883986
Pulau Pinang,2018-01-01,local_commercial,571.350511384542
Perlis,2018-01-01,local_commercial,781.1792076385997
Melaka,2018-01-01,local_commercial,663.3473510540719
Sabah,2018-01-01,local_commercial,665.2159358700028
Johor,2018-01-01,local_commercial,566.2362604357372
Kelantan,2018-02-01,local_commercial,705.3860198344755
Negeri Sembilan,2018-02-01,local_commercial,546.2853799200548
Terengganu,2018-02-01,local_commercial,683.0781131617276
Kedah,2018-02-01,local_commercial,592.5178901481218
Sarawak,2018-02-01,local_commercial,501.52569985582
Pahang,2018-02-01,local_commercial,531.7723714454609
W.P. Labuan,2018-02-01,local_commercial,530.7483106097679
Selangor,2018-02-01,local_commercial,575.802830976864
Perak,2018-02-01,local_commercial,499.709181181942
Pulau Pinang,2018-02-01,local_commercial,501.1477279861033
Perlis,2018-02-01,local_commercial,567.495057961981
Melaka,2018-02-01,local_commercial,677.9823547309398
Sabah,2018-02-01,local_commercial,529.1261346856517
Johor,2018-02-01,local_commercial,503.7907260515566
Kelantan,2018-03-01,local_commercial,555.7643574330991
Negeri Sembilan,2018-03-01,local_commercial,736.9969949190228
Terengganu,2018-03-01,local_commercial,610.4793442446266
Kedah,2018-03-01,local_commercial,817.941713730653
Sarawak,2018-03-01,local_commercial,746.4626025017775
Pahang,2018-03-01,local_commercial,603.9914413773417
W.P. Labuan,2018-03-01,local_commercial,570.5677782948685
Selangor,2018-03-01,local_commercial,642.3705233075899
Perak,2018-03-01,local_commercial,558.4911608576671
Pulau Pinang,2018-03-01,local_commercial,682.306850972822
Perlis,2018-03-01,local_commercial,809.925853153906
Melaka,2018-03-01,local_commercial,733.0090349527629
Sabah,2018-03-01,local_commercial,684.4313748758697
Johor,2018-03-01,local_commercial,584.691943551056
Kelantan,2018-04-01,local_commercial,599.9117152515512
Negeri Sembilan,2018-04-01,local_commercial,786.1932196844232
Terengganu,2018-04-01,local_commercial,594.5443720082283
Kedah,2018-04-01,local_commercial,549.4004899320837
Sarawak,2018-04-01,local_commercial,624.4192049765861
Pahang,2018-04-01,local_commercial,631.105260479527
W.P. Labuan,2018-04-01,local_commercial,604.0968585115994
Selangor,2018-04-01,local_commercial,606.5137510434342
Perak,2018-04-01,local_commercial,544.2163911605152
Pulau Pinang,2018-04-01,local_commercial,607.9296599358692
Perlis,2018-04-01,local_commercial,633.5113282963182
Melaka,2018-04-01,local_commercial,654.4415776894539
Sabah,2018-04-01,local_commercial,747.6581253284361
Johor,2018-04-01,local_commercial,673.4216264437605
Kelantan,2018-05-01,local_commercial,754.8894029133656
Negeri Sembilan,2018-05-01,local_commercial,601.288142779466
Terengganu,2018-05-01,local_commercial,810.3770092752491
Kedah,2018-05-01,local_commercial,601.1258306725489
Sarawak,2018-05-01,local_commercial,603.6658060723367
Pahang,2018-05-01,local_commercial,766.6181080279254
W.P. Labuan,2018-05-01,local_commercial,814.9093032908386
Selangor,2018-05-01,local_commercial,731.3184228377776
Perak,2018-05-01,local_commercial,583.4136948470301
Pulau Pinang,2018-05-01,local_commercial,813.9033085634045
Perlis,2018-05-01,local_commercial,602.0461033865162
Melaka,2018-05-01,local_commercial,629.9544397178638
Sabah,2018-05-01,local_commercial,658.940804376723
Johor,2018-05-01,local_commercial,688.3623233939053
Kelantan,2018-06-01,local_commercial,557.6217405856968
Negeri Sembilan,2018-06-01,local_commercial,629.8400201404287
Terengganu,2018-06-01,local_commercial,722.2558905490074
Kedah,2018-06-01,local_commercial,715.9342756743278
Sarawak,2018-06-01,local_commercial,668.4632516646087
Pahang,2018-06-01,local_commercial,620.0402140228113
W.P. Labuan,2018-06-01,local_commercial,616.5742190085796
Selangor,2018-06-01,local_commercial,717.6337994439649
Perak,2018-06-01,local_commercial,675.1972374922151
Pulau Pinang,2018-06-01,local_commercial,627.7140144337955
